comment,likes_count,is_reply
"Sukses pak menkeu... Semoga ucapan bisa terbukti menaikkan kesejahteraan dan memperkuat ekonomi masyarakat. Tp setahu saya birokrasi administrasi jauh berbeda dgn birokrasi politik, dlm birokrasi politik lebih bnyk bahasa memudahkn segala hal dgn dukungan politik. Tp itu mungkin 2 hal ini yg mesti kita pahami terlebih dahulu. Efisiensi memang baik, tp semoga tidak terlalu berlebihan. Pada daerah kecil sektor ekonomi juga masih ada yg di dorong oleh perputaran ekonomi birokrasi pemerintahan. Saya lebih senang klu bapak menceritakan pengalaman kinerjanya mulai dari bawah/pernah jadi staf biasa. Tp sebagai masyarakat kami akan mendoakan utk para pemimpin agar kedepan lebih baik.",0,False
Keren bener bahasanya cukup jago dia bilang,0,False
Org pintar ini. Percayakan.. doakan…,0,False
Saya Aamiin kan dulu aja semoga tercapai. Yg plg pokok perampasan aset dan hukum smua koruptor seberat mungkin krn mrk sudah ingkar dan berkhianat kpd negara iniIndonesia,0,False
"Ini orang pintar, saya doa bapak sehat selalu, indonesia maju",0,False
"Terlalu byk orang pintar di Indonesia, bahkan Surplus... Tetapi kinerjanya AMBORADUL...",0,True
"Kerja nyata pak. Pusat keluarnya besar, tapi bayak kebocoran di tengah jalan. Amanah ya pak.",0,False
"Cukup menarik pernyataannya, siap ditunggu dan dicermati sepak terjang dan langkah2 yang ditempuh untuk memperbaiki perekonomian negeri ini. Bolehlah optimis dan percaya diri tapi jangan terlalu over karna itu bisa menjadi bumerang.",0,False
Aminkan saja,0,False
Semangat pak...maju,0,False
Gayanya asik juga..,0,False
Selamat BP menteri yang baru pokonya jujur amanah terpercaya jangan memberikan harapan tapi buktinya nol besar,0,False
Sudah bisa di prediksi. Yg membanggakan diri sendiri itu menunjukkan bahwa dirinya sendiri yg ingin di tinggikan.,0,False
"Lawan politik pasti negatif coment,, tapi sebagai rakyat kita harus kasi kesempatan",0,False
"Kita doakan saja..semoga amanah, sesuai perkataanya..",0,False
"Ga usah menyombongkan diri yg penting tunjukan kinerja, lah planning saja ga ada mana bisa kita percaya.",0,False
"Wuiiihhh,, ,🫢",0,False
Semangat p menteri,0,False
Jangan sombong dan jumawa dulu bung... buktikan dulu kinerja mu kemampuan mu mengurus ekonomi Indonesia..,6,False
"Bukan sombong,kita harus optimis dan yakin bahwa kita bisa,lah anda belum apa2 hidup sudah menyerah.",0,True
Top,0,False
"Kyk nya si...optimis..mudah2an ada jalan Baek buat rakyat , haparan",0,False
i like his style,0,False
Kami tunggu kinerja terbaik Bapak Menteri.,0,False
Sy suka sih optimismenya. Didoakan saja semoga sesuai harapan,0,False
Asalkan ekonomi jangan dibebankan pada rakyat dengan berbagai macam jenis pajak.,1,False
Ya ditunggu progress nya,0,False
Parlente bapak ini semoga sesuai cita2,0,False
Mudah-mudahan bukan hanya omon2 nya yang sombong..,1,False
Siap. Si paling ahli ekonomi. Kami rakyat yang serba kekurangan berharap agar bisa segera berkecukupan,0,False
Bapak memang cukup jago terutama ngomong,0,False
"Gaya donal trum ini, penuh percaya diri bisa meyakinkan investor",0,False
"Buktikan pak nanti GK sanggup mundur.,...,",0,False
Mudah2an saja kepandaian nya sesuai dgn omongan nya,0,False
WOW...,0,False
Keren ini mentri,0,False
"Semoga ga cuma omongannya yg besar, tpi beneran bisa memperbaiki ekonomi Indonesia",0,False
Pak...jangan jadi seperti Nadiem mantan CEO yang katanya Pintar,1,False
Berprasangka baik.bismillah aja..,0,False
"Semoga ada perubahan sesuai dengan apa yg di katakan,, Amin..",0,False
Kalau kejahatan tidak di hilangkan maka ekonomi tidak akan membaik..,0,False
bismillah semoga amanah... keliatan cerdas bapaknyaa,0,False
"kalo lulusan itb rata2 ngomongnya kya ngawur tapi sebenernya doi jenius, keliatan sih doi pakar,, berharap indonesia jaya lagi aminnn",0,False
"Yng pnting jujur Rakyat makmur ,jangan ngomong dulu yng pnting kerja nyata dulu baru jos gandos",0,False
Ya ya ya....Semoga saja bisa Pak.,0,False
"Orang pandai itu diakui, bukan mengakui",0,False
Harus optimis,0,False
Membanggakan diri baru jadi mentri.....udah kayak gini,0,False
Sepertinya dia tau apa yang harus dia jawab dengan lugas,0,False
Bismillah Semoga Pak Mentri sukses mensejahterakan rakyat Indonesia dg kebijakan yg pro rakyat Semoga Pak Menkeu yg baru memberi kebijakan yg memPermudah rakyat Jangan Persulit rakyat apalagi membebani rakyat,0,False
"Gila pangkat & , Gila hormat,",0,False
Jangan sombong pak..itu hanya Hak.Alloh....pake Insya Alloh pak..ya.g memampukan bapak bisa jadi menkeu yang sukses dunia.akhirat,0,False
Tahu betul memperbaiki ekonomi... Ayo tunjukkan....,0,False
"ok siap pak, perbaikin yak di tunggu",0,False
Gw suka gaya lo om. Mantab,0,False
Pemimpin harus optimis....mantab pak...kita titip ekonomi Indonesia pak menteri.... Kalo pemimpinnya bingung kapalnya oleng,0,False
Kalau ada orang pake eksiyenn jaksel mah all side amazing buaanggettt.,0,False
MENTERI HARUS PD.. 🇮🇩🇮🇩🇮🇩🇮🇩,1,False
Rakyat memantau pak..,0,False
Kalau orang cerdas jika di wawancarai ia akan jawab dengan lancar dan santai jawabnya berbobot juga nyambung,0,False
Pak kemen keu percepat dong pen cairan rappelan,0,False
Bissmillah saya doaken bisa kerja,0,False
Tinggal tunggu tanggal maennya..,0,False
Orang yg merasa tahu.. sejatinya orang yg tidak tahu.,0,False
Kerja yang baik pak,0,False
Semoga bapak amanah.,0,False
"Stay humble pak, klo ketinggian jatuhnya sakit",0,False
Seru nih untuk dibully kalo gak kerja nyata sesuai mulut besarnya,0,False
Bapak sama anak ngeri sekali statement² yang dikeluarkan,0,False
"Wow 'saya cukup jago'. Silahkan pak, mudah2an sukses yaa.",0,False
Harus optimis. Yg oenting jangan korupsi,0,False
"Harus begitu pak jadi menteri yakin dan kayaknya Bpk ini punya hati ,karna di negara ini byk orang pintar tapi tak punya hati",0,False
"Selama beliau bukan orang parpol, saya yakin beliau akan bekerja dengan baik",0,False
Pemimpin itu harus optimis bolo,0,False
Wew takabur jg nih pak menteri,0,False
"semoga apa yg di ucapkan bisa di jlni, dan sudh taubat.",0,False
"hati hati terlena dengan sesuatu, tidak semudah membolak balikan tempe goreng.",0,False
"dri pengalaman hidup kita belajar jgn terlalu brharap pd seseorang seolah beliau adlh dewa penyelamat, yg jelas buat kalian yg nganggur kalian harus brpenghasilan agar bisa brtahan hidup, krna yg dijelasin beliau nantinya hanya angka2 yg kalian tak mengerti,,",0,False
kita lihat kinerjanya dalam 1 minggu ini...,0,False
"Smoga benar janjimu ya Pak, kami tentu sangat appreciate. Kawan² kita tunggu dan lihat bersama yuk, apakah blio mampu membuktikannya.",0,False
kalau anda pintar kerjakan yang sederhana seperti upayakan yang sederhana seperti mengupayakan pendapatan kecil dibawah dan reduksi yang yang dibawah dibangkitkan dengan cepat seperti ekonomi yang lambat,0,False
"Saya yakin dia orang pintar,pintar omon omon",0,False
Ahhh ini lagi,0,False
"Ok, let we see",0,False
percaya diri nya okelah pak menteri,0,False
Buktikan pak... Jangan hanya omon-omon.,0,False
Kerja dulu..... Jangan banyak janji dulu Buktikan,0,False
"WAIT AND SEE,..",0,False
Suaranya KONTAINER KOSONG DIATAS TRAILER melaju kencang dijalan rusak....= NYARING GEMBROBYAK,0,False
Omon Omon!,1,False
Okelah pak kita tunggu hasilnya sesuai omongan bpk,0,False
Bapak harus tegas melawan para mafia yg ada di DPR,0,False
Buktikan aja sih .. kerja aja belum sombongya udah menyentuh langit,0,False
"Ilmu dan pengalaman aja ga cukup pak, di Konoha ini paling utama mental saat jadi pemimpin. Niat ingin membela kepentingan rakyat, di tengah jalan akan di benturkan oleh kepentingan politik dan oligarki.",0,False
"Semoga omongan bpk betul, tdk cuma omon2",0,False
Selama masih banyak koruptor dan mafia jangan harap ekonomi rakyat bakal berubah..,0,False
public speakingnya bagus semoga berbanding lurus dengan kinerjanya,0,False
pengalaman di market biasanya orang spekulan .. titip pak menteri jangan pertaruhkan lagi nasib rakyat.,0,False
Percaya diri itu baik tapi harus tetap hati2,0,False
Naikan kurs rupiah dengan expor rangsang dengan itu pa,0,False
"Tengil di awal biasanya mengecewakan, semoga perkataan sampean sesuai dengan kemampuan sampean.",0,False
"Jangan seum bar dulu pak baiknya Rakyat butuh bukti dan kinerja , sudah cerdas rakyat Indonesia",0,False
Rakyat mendukung mu.. Rakyat butuh bukti bukan janji,0,False
Utamakan dulu banyak Bekerja dari pada banyak bicara . masyarakat Indonesia butuh kerja nyata .,0,False
Pengalaman saya punya kolega partner kerja. alumni ITB jauh lebih baik sifat kepribadiannya dari alumni universitas yg lain. Menteri keuangan pilihan Prabowo sdh tepat. Tuhan Allah memberkati,0,False
"""Tahu sesuatu"" (know) dan ""bisa melakukan"" (able to do) adalah dua hal yg berbeda. Tapi, selamat bekerja ya pak️",0,False
Beda ya sama menteri sebelumnya bicarnya fress Fast dan to the point.. Semoga amanah dan semoga solusi negara bukan hanya nambah utang dan naikin pajak seperi pendahulunya,0,False
Tolong segera atasi pak Kasihan masarakat,0,False
Yakin Indonesia makmur sejahtera DPR nya,0,False
Buktikan...,0,False
"smoga amanah dlm mengemban jabatannya pak, dgn over confidence smoga tidak smakin jumawa di kursi kewenangan yg Allah SWT percayakan saat ini",0,False
pak pak kamera pak,0,False
Aduuuh kayaknya ini omon omon doang,0,False
Menkeu awal yg baik terbuka dalam berbicara semoga jujur dan amanah,0,False
Rakyat perlu bukti....bukan janji dan omongan doang,0,False
"masalah penting yang perlu diselesaikan dulu adalah buang pencuri, korupsi, mafia dalam kabinet ... adanya mereka ini akan menggagalkan segala usaha Bapak menteri .... percayalah",0,False
Ini baru Menteri Keuangan.. Paham yang terjadi dimasyarakat.. Paham market..,0,False
"Dia menemukan masalah dengan baik, memang benar kan di lapangan, terjadinya demo ya krn faktor ekonomi yang membelenggu masyarakat, nah betul perbaiki ekonomi agar rakyat lebih sejahtera!",0,False
Jangan jumawa dulu ...semoga bisa tapi harus jelas langkahnya dan fokus pada rakyat ..utamanya rakyat kecil yang sangat butuh tumbuhnya ekonomi yang optimal ...??!????,0,False
"Bapak Menkeu orang pinter simpel masalah pajak , buktikan moga moga amanah rakyat doa kan",0,False
"emang membalikkan tangan ?, mbok ojo cepet"" rumongso biso nGger ... , nanging bisoho rumongso , semua org punya kelebihan, ingat ... disanapun banyak kekurangan.",0,False
Rakyat tau ngga ekonomi meningkat rakyat butuh kerja,0,False
monggo pa semoga bisa di buktikan ke rakyat dan terasa di rakyat pernyataan yg cmn 7 menit ini..,0,False
Saya juga tau,0,False
"Ekonomi yg mana yg harus diperbaiki,bisa jadi ekonomi keluarga nya sendiri yg di perbaiki !!",0,False
"Gua percaya dgn bapak ini, selamat bekerja pak",0,False
Wah wah waaaah. Ini kalimat2 kesombongan gaya pir aon,0,False
"Intinya korupsi dulu di musnahkan, mungkin dengan sendirinya ekonomi akan lebih baik, dan indonesia akan sejahtera,baru menuju indonesia emas",0,False
Harus cepat pak mentri karena rakyat lagi megap megap..terutama income rakyat.daya beli.menurun..bagaimana investor masuk sehingga rakyat terserap kerja..daya beli naik on..sementara ini warga jaga raga..terutama pengeluaran happy happy harus benar benar di nol kan untuk pergerakan dapur rakyat ngebul..kalo semua kerja perputaran ekonomi jalan ..penggerak ekonomi rakyat,0,False
"Buktikan Bapak lebih baik dari Ibu Sri Mulyani Terimakasih Ibu Sri Mulyani, sudah menjaga Indonesia",0,False
Moga bnr2 jago,0,False
Sri mulyani itu ngk sedih di pecat ngk lama lgi di kontrak negara luar karena orang sangat jujur dan amanah,0,False
Sebelum melangkah lebih jauh tertibkan dulu orang2 terdekat bapak,0,False
Harapan kami/rakyat....kurangi pajak untuk rakyat menengah&kecil,0,False
"pa PURBAYA bikin channel di YouTube pribadi juga, nanti uang dari YouTube nya bisa buat berbagi pada rakyat yg membutuhkan",0,False
Buktikan dulu,0,False
Begitu dong harus bisa jamin rakyat. Agar rakyat semangat. Kalau perlu pelit pak dgn anggota dewan. Baik dengan rakyat,0,False
Nah ini pejabat agak meyakinkan dari yang sbelum nya..,0,False
"Jujur saya sama sekali gak kenal beliau, cuma dari cara bicaranya & saat menjawab pertanyaan wartawan saya cukup akrab dg beberapa orang yg seperti ini biasanya emang pinter. tinggal pembuktian aja sih bisa apa tidak..gausah pada kepancing sama gesture, terus klo mau bawa2 background jangan cuma fokus sama teknik elektro doang..minim cari sumber lain jangan opini orang lain aja tanpa validasi ulang.",0,False
"Optimis saja semoga beliau mampu mengemban amanah memperbaiki keuangan negara. Jangan fokus ke sektor kenaikan pajak yang imbasnya menyengsarakan rakyat, Indonesia kaya akan sumber daya alamnya seharusnya itu yang di kelola untuk kesejahteraan rakyat.",0,False
"Bukti kan dulu pak n jangan sombong, jangan menyakiti hati rakyat. Jaga bicaranya.",0,False
"Smoga kebijakan"" anda memberi perubahan untuk indonesia kita... Tolong dari sektor lain pak ditingkatkan, jngan hanya pajak saja yg diperas",0,False
"Hati² tutur kata, Krn rakyat memantau jejak seterusnya...",0,False
"Mantap pak... Pertumbuhan ekonomi tinggal minta qodari atau deny ja, mau 8%, 9% bisa dipesan di depan...",0,False
gedabrus,0,False
Nitip sendal seblm rame,0,False
Program 100 harinya apa menkeu????????,0,False
Pede bener nih mentri keu.baru.semoga bukan lmon omon.,0,False
"Smoga amanah y pak,jngn sllu pajak yg di naikin,itu artinya perang dngn. Rkyat",0,False
Kerja kerja kerja kerja,0,False
"Orang atau pejabat yang diam lebih berbahaya dari pada orang atau pejabat yang banyak omong, banyak berkata-kata karena orang atau pejabat yang diam sulit ditebak langkahnya. Peribahasa bilang air tenang menghanyutkan.",0,False
Tggu 3 bulan saja Umr bisa ga naik 3 kali lipat.biar rakyat sejahtra,0,False
"Jd inget lawakan ""19 juta lapngan kerja""",0,False
"Baru 15 tagun semoga, tidak sekedar omdo",0,False
Maaf pak mentri... masyarakat kita sudah pintar dan kritis... mohon bapak lebiih hati2 dengan ucapan bapak agar masyarakat seluruhnya menjadi tentram.. semoga menjadi amanah,0,False
Omon Omon Muka Koruptor nya kuat banget,0,False
"Jangan mudah suudzon, perhatikan detail komplit pernyataan beliau.",0,False
Coba aja dulu,0,False
Kita lihat saja nanti tanggal main,0,False
"Yang penting jangan naikin pajak, jangan serba naikin harga bahan pokok, kalo bisa dimurahin semua",0,False
Lagi2 rakyat lupa perjuangannya hanya karena oknum diganti. Blm sadar juga yg bermasalah itu sistemnya. Gonta ganti oknum gak akan ngaruh. Waktu akan buktikan.,0,False
Waduhh bahaya statment yg begini.. Biasanya besar pasak daripada tiang..,0,False
Mantaf ni kalau udah pengalaman main dipasar modal .,0,False
Kita lihat,0,False
Negara kita j6,0,False
Nama bagian dari Panca Pandawa.... Yudhistira - Sahadewa,0,False
Over confident... Bentar lagi juga dapat bonus over bully...2,1,False
Belao dulu dagang ikan pindang di pasar Ciroyom.....,0,False
INTINYA EKONOMI KITA LEMAH KRN UANGNYA BNYK DIRAMPOK PARA OKNUM PEJABAT YG BNYK SEKALI JUMLAH OKNUMNYA.,1,False
Bloom apa apa sudah pede banget .pak mentri yg baru ini. Kita lihat gimana kinerja.semoga tak korupsi aja,0,False
"Semoga Menkeu baru amanah, dan lebih pro rakyat.",0,False
"Semoga Terwujud Bro,rakyat menunggu,kapal bocor n mau tenggelam",0,False
"Tidak usah banyak dl tanggapan pak....tahan diri. Tunjukkan kinerja, sekali salah ucap bisa hengkang nNti",0,False
dari gayanya sonbong banget,0,False
Baru di angkat ja sudah banyak cerita...,0,False
Kalau sombong duluan malah orang jadi takut,0,False
Kayaknya rakyat Indonesia sudah mulai berjudi dengan menku satu ini,0,False
Tekan monopoli ekonomi. Contoh sarang walet jangan d monopoli oleh PT yang ada d bekasi. Kalau bisa biarkan sarang walet tetap seperti dulu tidak d atur oleh negara dgn 1 PT saja. Biar ada persaingan harga,0,False
KAMI PERSILAHAKN BAPAK UNJU GIGI DAN BUKTIKAN KAMI KASI KESEMPATAN SEMOGA ANDA BEKERJA DENGAN BAIK,0,False
GUEEEE UDAH JADI MENTRII widihh GUEEEE YEE ngeriiii,0,False
Pak yg penting amanah...ingat..semakin tinggi semakin beban..jgn bersenang senang dulu jadi pemimpin..sy kalangan menengah bagaimana saya banting tulang demi menghidupi karyawan saya dgn kondisi yg sgt terpuruk..itulah nurani saya..,0,False
Jalankan sistem rantai makanan..industri-distributor-toko-konsumen..ini yg nantinya banyak yg masuk dari sektor pajak..,0,True
"Batasi bisnis online..biar mol2 ,ruko2 tidak tutup..terutama tiktok",0,True
Itu lagu lama untuk menyenangkan lagu baru,0,False
Pdod bapak ini (percayadiri overdosis) semoga bisa me unjukkan hasil... kami rakyat menunggu,0,False
aura omon omonnya kuat bngt,0,False
awal masuk Ten Haag ke M.U,0,False
"Buktikan, bagaimana harga sembako dan pajak bisa turun harga",0,False
Tunggu tanggal mainnya saja,0,False
"Kerjakan saja dulu Pak, lalu biar rakyat yang menilai nanti",0,False
"Di pilih langsung oleh pak presiden, semoga amanah, bisa membawa perubahan yang baik, kita sangat ridho dengan pajak, kalian bertumpu pada pajak dari rakyat, namun kita ingin PARA KORUPTOR DI HUKUM, DI MISKINKAN! dengan masyarakat sebanyak ini kalau di korupsi tentu saja tidak jadi apa2 kita, namun jika di kelola dengan baik, ini akan memperbaiki ekonomi kita dengan di bantu dari pemerintah.. ini gak akan jd perubahan kalau koruptor tidak di tanggulangi dengan benar.. intinya koruptor harus di temukan dan di hukum berat..",0,False
"Mungkin pernah jualan di pasar Peunayong 15 tahun x,,",0,False
curiga lebih parah ini sdh awalx mode gni ngmn kelajutanx,0,False
"Anjayyy, gua ngeri parah ini",0,False
Ekonomi di pertanian mulai membaik dgn harga padi mahal petani merasa tenang tinggal buruh di perkotaan harus di pikirkan naikkan gaji turunkan pajak pabrik biar bos juga jalan coba pikir hasil pajaknya dari pabrik itu dari karyawan di tarik pajak dari pabrik. Pabrik sendiri pajak ratusan juta belum lagi mobil mobil pabrik juga pajak jualannya juga kena pajak coba hitung satu pabrik berapa aja di tarik pajak. Gak mikir kalo pabrik gulung tikar pemerintah rugi berapa ratus juta satu pabrik aja,0,False
Ini krj y klu buruk rakyat yg menurunkan,0,False
Macam begini sombong pasti kinerja omon omon doank,1,False
kita pantau dulu. kalo tahun depan gak ada kemajuan berarti dia termul murni,0,False
